sym,t,dirn,fade_bps,signalled,rv,tier
BRETT,1784746800000,-1,-264.3390928725693,0,0.0049475980583044,LOW
VVV,1784746800000,-1,135.09641941619105,0,0.0056050820063204,HIGH
STBL,1784747700000,1,51.73453749315887,1,0.0051410990186812,MID
STX,1784748600000,1,22.431748284836388,0,0.0020151977129181,LOW
CELO,1784750400000,1,89.10793264353838,0,0.0034721701273131,LOW
DYDX,1784751300000,1,33.7647058823528,1,0.0035773421796751,MID
STBL,1784751300000,1,63.77585989668617,1,0.0051815737294651,MID
DYDX,1784752200000,1,88.79307662388072,1,0.0036124120013449,MID
STBL,1784752200000,1,332.8666339789163,1,0.005856827263341,MID
CC,1784752200000,-1,62.24611826891419,0,0.0021433845419259,HIGH
NXPC,1784753100000,1,30.509975062343045,0,0.0030636759128227,LOW
BRETT,1784753100000,-1,-386.0159772379072,0,0.0050601757484435,LOW
BRETT,1784754000000,-1,103.07734806629708,0,0.0051321759687509,LOW
STBL,1784754000000,1,64.95335745878529,1,0.0059266581809928,MID
NXPC,1784754900000,1,46.20238324043834,0,0.0032492819371886,LOW
STBL,1784755800000,1,152.98752099832072,1,0.0060827736164085,MID
NOT,1784758500000,-1,52.09641873278221,0,0.0027484915572479,LOW
NOT,1784761200000,-1,79.87292817679459,0,0.0028066184377395,LOW
XLM,1784761200000,-1,60.89604810996694,0,0.0029650555793879,MID
RENDER,1784761200000,-1,20.331777881474963,0,0.0016884508302726,MID
SKR,1784764800000,1,41.98106060606041,1,0.0035803329526419,MID
GRAM,1784764800000,-1,38.6834745192953,0,0.0041888618702501,HIGH
0G,1784765700000,1,181.1013089283809,1,0.0040873139147195,MID
WLFI,1784766600000,-1,398.9368628118561,0,0.0050363512784745,MID
YGG,1784766600000,1,34.86307053941916,0,0.004144274292874,LOW
WLFI,1784767500000,-1,119.5164926047748,0,0.0052915042792398,MID
CASHCAT,1784768400000,-1,77.00165806545161,0,0.0255349688661704,HIGH
STABLE,1784769300000,1,-1025.5326846239573,0,0.0030716478850181,LOW
2Z,1784769300000,-1,-93.8933381641742,0,0.0019181338615858,MID
JTO,1784769300000,-1,47.96889757368452,0,0.0052940045035454,HIGH
STABLE,1784771100000,1,-903.3703802392816,0,0.0036332713413702,LOW
JTO,1784771100000,-1,82.20157244600823,0,0.0053308675019373,HIGH
SNX,1784772000000,-1,80.30692262416717,0,0.0050884189457221,MID
MON,1784772000000,-1,50.72319344753208,0,0.00568018704555,HIGH
JTO,1784772000000,-1,27.01467750713333,0,0.0053347444278478,HIGH
CASHCAT,1784772000000,-1,395.438975262793,0,0.0259058672349303,HIGH
INJ,1784772900000,-1,27.6146479315489,0,0.0033732325324998,HIGH
JTO,1784772900000,-1,91.60737937559192,0,0.0053688436623017,HIGH
IMX,1784773800000,-1,11.917170448299892,0,0.0021120593568603,MID
IMX,1784775600000,-1,50.6743231509996,0,0.0021610359680379,MID
APE,1784775600000,-1,59.74837900020999,0,0.0031191805439231,LOW
kBONK,1784775600000,-1,175.44886753603282,1,0.0054449445153638,HIGH
FIL,1784775600000,-1,-23.22326484387716,0,0.0029778245034534,MID
POLYX,1784776500000,-1,40.04393730203834,0,0.0041453230956906,LOW
XLM,1784776500000,-1,31.70339442576736,0,0.0029933302463674,MID
TNSR,1784780100000,1,46.627791563275565,0,0.0025117479877872,LOW
STABLE,1784781900000,1,67.78947368421011,0,0.0038676670838308,LOW
TNSR,1784781900000,1,52.589870290302535,0,0.0025932136980414,LOW
AXS,1784781900000,-1,18.69746899574892,0,0.0017533160480702,LOW
MOODENG,1784782800000,1,151.78836115561586,0,0.0028861586249606,MID
VINE,1784782800000,-1,31.69301934398659,0,0.0050498943072297,HIGH
WLFI,1784783700000,1,-531.6653309430918,1,0.0066020165670627,MID
WLFI,1784784600000,1,-545.8671206565393,1,0.0066284932153099,MID
WLFI,1784785500000,1,-442.3194318318119,1,0.0068986395187943,MID
NEO,1784785500000,1,54.99220272904603,0,0.002652524996674,LOW
BERA,1784785500000,1,103.54885654885636,0,0.0040383172618431,LOW
STABLE,1784785500000,1,-89.9587589081268,0,0.0051066074426421,LOW
UNI,1784786400000,1,17.670232281735284,1,0.0043002579285341,HIGH
SOPH,1784786400000,-1,7.924186148131517,0,0.0021088230456277,LOW
SKY,1784786400000,-1,-166.17016317016348,0,0.003319913044183,MID
WLFI,1784786400000,1,-247.3855114303936,1,0.0071990392589539,MID
BERA,1784786400000,1,102.97993037067316,0,0.0043120522069321,LOW
BERA,1784787300000,1,37.43402600061344,0,0.0043092344213496,LOW
SOPH,1784787300000,-1,27.701754385965184,0,0.0021403345741997,LOW
WLFI,1784787300000,1,141.28376355230836,1,0.0074670020919765,MID
CASHCAT,1784788200000,-1,137.87038576467737,0,0.0250744924428497,HIGH
STABLE,1784788200000,1,132.95242935556027,0,0.0052864200682417,LOW
STABLE,1784789100000,1,48.22742949888436,0,0.0052745774971201,LOW
ZEN,1784790000000,-1,2.373455131650143,0,0.0022667126680861,MID
NOT,1784790000000,-1,80.79888268156478,0,0.003312442422977,LOW
SKY,1784790000000,-1,-130.9359028204053,0,0.0033953112778452,MID
AIXBT,1784790000000,-1,30.04621052061247,0,0.0024937505921692,MID
FIL,1784790000000,-1,67.78270119880415,0,0.0030625506556078,MID
MNT,1784790000000,-1,34.80035633456965,0,0.0017684358255592,MID
ALT,1784790000000,-1,17.694046482012084,0,0.0021184812326286,MID
kLUNC,1784790000000,-1,23.41677822400755,0,0.0022408574796591,LOW
OP,1784790000000,-1,25.23677055009479,0,0.0028151768592522,MID
VIRTUAL,1784790000000,-1,66.11028580655679,1,0.0035590611367997,HIGH
UMA,1784790900000,-1,65.79850294457599,0,0.002073043612606,LOW
STABLE,1784791800000,1,215.202485976228,0,0.005843635558948,LOW
SKY,1784791800000,-1,154.91032009737845,0,0.003666368209756,MID
STABLE,1784792700000,1,51.91528762805383,0,0.0058405909068614,LOW
WLFI,1784793600000,1,181.779456777394,1,0.0076594239270075,MID
MELANIA,1784793600000,1,140.62657091561852,0,0.0038329347352471,LOW
TRUMP,1784793600000,1,15.356482897877465,1,0.0037760390815509,MID
PNUT,1784793600000,-1,23.73147023086245,0,0.0024062824853478,MID
ASTER,1784794500000,1,44.89393554935332,0,0.0014988214341288,HIGH
MELANIA,1784794500000,1,236.4020787107318,0,0.0045547077708132,LOW
WLFI,1784794500000,1,273.88232102390504,1,0.007706431728692,MID
TRX,1784794500000,-1,26.653633334351465,0,0.0008355915107631,HIGH
TRUMP,1784794500000,1,50.65526492287007,1,0.0037834304116144,MID
CC,1784794500000,-1,12.776799800714906,0,0.0023311357082729,HIGH
RSR,1784794500000,1,97.93167701863344,0,0.0031162986338053,LOW
ATOM,1784794500000,1,27.498136225008125,0,0.001800512990451,MID
POPCAT,1784795400000,1,9.12720086237839,0,0.0024806722716102,MID
LIT,1784795400000,-1,46.56964535171971,0,0.0053466669440756,HIGH
WLFI,1784795400000,1,36.01603463862528,1,0.0077161259144758,MID
CC,1784795400000,-1,46.99166805532439,0,0.0022212412656642,HIGH
SKY,1784795400000,-1,25.2803559024914,0,0.003623232025292,MID
RESOLV,1784795400000,1,126.42366026289145,0,0.0040848395861798,LOW
NEO,1784796300000,1,119.45685083405589,0,0.0031443263956919,LOW
SUPER,1784798100000,1,186.29247873401505,0,0.0029678914630316,LOW
COMP,1784799000000,1,77.23672679679154,0,0.0025494702198256,LOW
POPCAT,1784800800000,1,48.29446988376125,0,0.0026369405988895,MID
PROVE,1784800800000,-1,0.6414711543456657,0,0.0021897793532255,LOW
S,1784802600000,-1,1.9804930688130336,0,0.002759932668229,LOW
kFLOKI,1784802600000,1,32.87856485740488,0,0.0023612154664865,LOW
KAITO,1784803500000,1,-20.463859512952595,1,0.0063428158821036,HIGH
ALGO,1784803500000,-1,-76.92221887247543,0,0.0021608017001674,HIGH
AERO,1784803500000,-1,17.54467271858509,0,0.00457234593944,HIGH
TIA,1784804400000,-1,69.968023665306,0,0.0029701302584471,MID
MERL,1784804400000,1,104.98775396604492,1,0.0037720874124763,MID
MANTA,1784806200000,-1,60.168124392613294,0,0.0025075620690706,LOW
AERO,1784806200000,-1,68.06036517801243,0,0.0045653455258883,HIGH
DYM,1784806200000,-1,-245.0981842636175,0,0.0025053626748462,MID
TRB,1784806200000,-1,-36.98355196085022,0,0.0020304120306563,LOW
WLFI,1784807100000,1,577.3868214777137,1,0.0080080790531289,MID
PENGU,1784807100000,-1,-275.05408886027027,0,0.0030969716114908,HIGH
AERO,1784808000000,-1,50.72553786313333,1,0.0045957944603759,HIGH
BANANA,1784808000000,1,57.70038910505859,1,0.0047158726386294,MID
ACE,1784808000000,-1,-64.19951040391683,1,0.0095733694431651,HIGH
KAITO,1784808000000,1,270.894975443898,1,0.0067815153703549,HIGH
TRUMP,1784808000000,1,118.67941690259622,1,0.0039936330580994,MID
WLFI,1784808000000,1,894.1792266778226,1,0.0086763994911312,MID
PENGU,1784808900000,-1,-86.06188925081406,0,0.0032421411903195,HIGH
PENDLE,1784808900000,-1,29.37273073505208,0,0.0043112550833608,MID
WLFI,1784808900000,1,964.6223796957923,1,0.0086919208448908,MID
GMT,1784808900000,-1,15.284106891701814,0,0.0030626619134955,LOW
TRB,1784808900000,-1,11.994547437295694,0,0.0020212628523838,LOW
DOGE,1784809800000,-1,-268.5226471082241,0,0.0023673959932543,HIGH
ETHFI,1784809800000,-1,40.79174591940632,0,0.0037622485035769,MID
ETH,1784809800000,-1,-105.95739874980372,0,0.0024796044504366,HIGH
OP,1784809800000,-1,-175.77707543194296,0,0.0028712341715832,MID
ICP,1784809800000,-1,19.547395545739583,0,0.0021426564023896,HIGH
TNSR,1784809800000,-1,-69.94293911380358,0,0.0033769974775365,LOW
MINA,1784809800000,-1,-48.14421687014961,0,0.0022828541071274,LOW
XRP,1784809800000,-1,-103.7399482927687,0,0.0021957884900485,HIGH
PENDLE,1784809800000,-1,41.00510204081573,0,0.0043290530449512,MID
GALA,1784809800000,-1,-62.7907324364738,0,0.002716725933043,LOW
MOVE,1784809800000,-1,-236.463035019455,0,0.0025488991895476,MID
BOME,1784809800000,-1,164.86570743405292,0,0.0040700431450077,HIGH
ME,1784809800000,1,56.67865340474391,0,0.0025473315127879,MID
PENGU,1784809800000,-1,37.84967320261556,0,0.0032567676055751,HIGH
SOL,1784809800000,-1,-108.7836185023749,0,0.0025519411563728,HIGH
WLD,1784809800000,-1,37.30547305897236,0,0.0054772389169315,HIGH
PEOPLE,1784809800000,-1,-130.7163553183382,0,0.0023272704662324,HIGH
XLM,1784809800000,-1,69.42003621001896,0,0.0030610637684825,MID
FET,1784809800000,-1,5.480104370516569,0,0.0026737278168749,MID
TRB,1784809800000,-1,18.8504609081598,0,0.0020265389051803,LOW
kSHIB,1784809800000,-1,-139.03818615751732,0,0.002242213775954,MID
MOODENG,1784809800000,-1,-100.35744089012418,0,0.0036027997360694,MID
kPEPE,1784810700000,-1,-120.18750000000016,0,0.0033346505553867,HIGH
PEOPLE,1784810700000,-1,18.020447162240764,0,0.0023374540522019,HIGH
MNT,1784810700000,-1,-61.753260684073794,0,0.0020018773986971,MID
GRIFFAIN,1784810700000,-1,0.5112359550576611,0,0.0043042004386124,MID
RUNE,1784810700000,-1,-32.86328216135513,0,0.0023935281901726,LOW
DOGE,1784810700000,-1,-225.5592204108574,0,0.0023866454168247,HIGH
MOVE,1784810700000,-1,35.988208444276445,0,0.0025563085715659,MID
IO,1784811600000,-1,50.5117056856184,0,0.0030886324021131,MID
PAXG,1784811600000,-1,17.80546886610217,0,0.001274632836877,HIGH
STX,1784811600000,-1,32.21126760563363,0,0.0020490837049838,LOW
ALGO,1784811600000,-1,30.59217156349632,0,0.0021952472776634,HIGH
AAVE,1784811600000,-1,71.13293740001497,0,0.0041419317637244,HIGH
ALT,1784811600000,-1,33.659228562320024,0,0.0021615432851824,MID
AVAX,1784812500000,-1,64.33744926364297,0,0.0028782492342957,HIGH
DOGE,1784812500000,-1,-122.0476190476177,0,0.0025537165094969,HIGH
ETHFI,1784812500000,-1,70.3414823869312,0,0.0037634166512814,MID
kPEPE,1784812500000,-1,39.88777698355918,0,0.0033607823636691,HIGH
KAITO,1784813400000,1,87.33090607429284,1,0.0069056781520615,HIGH
HEMI,1784813400000,1,193.99812382739225,1,0.0064529051170127,MID
BANANA,1784813400000,1,68.97943444730083,1,0.0047364222628873,MID
SAND,1784814300000,-1,-186.5430866861831,0,0.0021049081221106,LOW
BNB,1784814300000,-1,12.899936400256006,0,0.001426226247205,HIGH
TAO,1784814300000,-1,54.81540367540804,0,0.0031351510320591,HIGH
ALT,1784814300000,-1,19.36064526433497,0,0.0022299205122443,MID
KAITO,1784814300000,1,161.66928917756852,1,0.0069334244505543,HIGH
RUNE,1784814300000,-1,46.11868390129345,0,0.0024178087332768,LOW
GRIFFAIN,1784814300000,-1,20.571007660578573,0,0.0039885949343316,MID
JTO,1784815200000,1,85.1139275852443,1,0.0059196618078836,HIGH
ZRO,1784816100000,1,197.3660533667276,1,0.0037029840772811,HIGH
KAITO,1784816100000,1,101.2884113998027,1,0.0069949074408348,HIGH
BOME,1784817000000,1,266.05829596412605,1,0.0050663774275728,HIGH
ZRO,1784817000000,1,217.972567679608,1,0.0037032723423953,HIGH
JTO,1784817000000,1,25.15601200092312,1,0.0059461199022244,HIGH
CC,1784817000000,-1,41.63909711109262,0,0.0022654605862713,HIGH
ALGO,1784817900000,-1,39.65982153770958,0,0.0020377051374103,HIGH
ADA,1784817900000,-1,-14.821029611679515,1,0.0036578309865336,HIGH
VIRTUAL,1784817900000,-1,57.46838484041128,0,0.0034344001557725,HIGH
RUNE,1784817900000,-1,9.236157846435392,0,0.0021995320711704,LOW
LTC,1784817900000,-1,16.756904179014462,0,0.001873593998384,HIGH
LINK,1784817900000,-1,23.902972306458075,0,0.0022748492620448,HIGH
TIA,1784817900000,-1,42.76724088919213,0,0.0030591781453786,MID
ICP,1784817900000,-1,27.170813219457624,0,0.002146973696079,HIGH
GALA,1784817900000,-1,27.150753768843863,0,0.0026580343482471,LOW
ARB,1784817900000,-1,21.311183144246566,0,0.0038835838349426,HIGH
BSV,1784818800000,-1,35.1194409148667,0,0.0018656607076006,LOW
CAKE,1784818800000,-1,35.54265144353198,0,0.0014229601073515,MID
SEI,1784818800000,-1,20.60965372507804,0,0.0023282490306328,MID
STRK,1784818800000,-1,41.75043029259954,0,0.0031695103873356,MID
AIXBT,1784818800000,-1,84.71445909416859,0,0.0027441036568647,MID
kNEIRO,1784818800000,-1,-92.52702702702749,0,0.0021754352436349,MID
ARB,1784818800000,-1,43.60375160200368,0,0.0038688555694537,HIGH
XLM,1784818800000,-1,82.84879534755046,0,0.0029309487082033,MID
RENDER,1784818800000,-1,44.103155911446855,0,0.0020409705672048,MID
MOVE,1784818800000,-1,-93.32382050542935,0,0.002568031470092,MID
GRAM,1784818800000,-1,63.57156443176436,0,0.0036037782798537,HIGH
TNSR,1784818800000,-1,57.81946222791267,0,0.0033680945959243,LOW
PYTH,1784818800000,-1,17.433792384155055,0,0.0031997385659906,MID
XRP,1784818800000,-1,49.493438320210224,0,0.002061451562822,HIGH
NIL,1784818800000,-1,223.3163880359371,0,0.005786023745937,HIGH
FOGO,1784818800000,-1,-90.84610252418462,0,0.0028700889493789,MID
BABY,1784818800000,-1,54.68306361160002,0,0.002809957003891,LOW
ADA,1784818800000,-1,81.34808434808463,1,0.0035602059684921,HIGH
ENS,1784818800000,-1,100.98770232389766,0,0.0027860707027993,MID
BIO,1784818800000,-1,81.5405987011482,0,0.0031133409297824,MID
ASTER,1784818800000,-1,48.58390064843754,0,0.0022391992147903,HIGH
MEME,1784818800000,-1,55.02707930367436,0,0.0024718452489487,LOW
MELANIA,1784818800000,-1,46.806997883202285,0,0.0054718910948791,LOW
IOTA,1784818800000,-1,54.79043215967181,0,0.0026311749393893,LOW
FIL,1784818800000,-1,68.16405040902039,0,0.0030635131729573,MID
TURBO,1784818800000,-1,-65.89308176100644,0,0.0028330305206446,LOW
GAS,1784818800000,-1,44.735021919143946,0,0.0027976447955808,LOW
TAO,1784818800000,-1,20.2991612301966,0,0.0029481684178757,HIGH
W,1784818800000,-1,75.21229050279399,0,0.0030033017072308,MID
EIGEN,1784818800000,-1,-449.7805519053883,0,0.0041316039243813,MID
kLUNC,1784818800000,-1,27.452306314375903,0,0.0023999464093867,LOW
USUAL,1784818800000,-1,54.87037037037002,0,0.0030393415289222,MID
WLD,1784818800000,-1,79.82464302041109,0,0.0055948585582487,HIGH
CHIP,1784818800000,-1,33.39059235797576,0,0.0034762926380458,MID
DOGE,1784818800000,-1,69.12305906254498,0,0.0030754816593195,HIGH
BNB,1784818800000,-1,29.26492696071366,0,0.0014103499467178,HIGH
AVNT,1784818800000,-1,63.20914170076013,0,0.0033318376422213,MID
PENGU,1784818800000,-1,92.72536722231374,0,0.003164126011209,HIGH
LTC,1784818800000,-1,66.90434142752032,0,0.0020206655456088,HIGH
DASH,1784818800000,-1,4.289958082741301,0,0.0028557534346641,MID
LINK,1784818800000,-1,61.6103780419722,0,0.0023087725461088,HIGH
WIF,1784818800000,-1,-235.03896631037856,0,0.0031585914361869,MID
SOL,1784818800000,-1,55.10353232585442,0,0.0023469882409893,HIGH
NOT,1784819700000,-1,-31.0898876404486,0,0.0030134382560516,LOW
ETC,1784819700000,-1,12.382136212477857,0,0.0018196227278971,LOW
POL,1784820600000,-1,51.78914677999381,0,0.0024502795262191,HIGH
NOT,1784821500000,-1,25.24858757062216,0,0.0030605754781061,LOW
POL,1784821500000,-1,18.619496855345712,0,0.0023978334709613,HIGH
PYTH,1784822400000,-1,-59.89438843940775,0,0.0035228596780258,MID
POL,1784822400000,-1,30.451397087759588,0,0.0023992058607364,HIGH
ORDI,1784822400000,1,49.55954010402438,0,0.0040994968382105,LOW
BCH,1784822400000,-1,-83.45544368118846,0,0.0021173075661133,MID
POL,1784823300000,-1,104.83808428814932,0,0.0024846322001727,HIGH
TNSR,1784823300000,-1,3.422607578676681,0,0.0036164884828569,LOW
PYTH,1784824200000,-1,34.410823038106514,0,0.0035306729756858,MID
APE,1784824200000,1,49.676631329426165,0,0.0035833352996771,LOW
COMP,1784825100000,1,14.0232083073263,0,0.0028079721998733,LOW
GRAM,1784825100000,-1,45.94296784718831,0,0.0036724585722129,HIGH
HEMI,1784826000000,-1,-232.98118335772497,0,0.0078520901757882,MID
MOVE,1784826000000,-1,-47.84742127327766,0,0.0027686333100015,MID
PURR,1784827800000,-1,-864.9059395138413,0,0.0051815606367519,MID
SPX,1784828700000,-1,119.84013358501558,0,0.0043653510471916,HIGH
IOTA,1784828700000,-1,83.79958748710831,0,0.0026610702722535,LOW
MERL,1784828700000,-1,16.270072992699742,0,0.0049508708364225,MID
MEME,1784828700000,-1,55.252427184465326,0,0.0026783635442849,LOW
APT,1784828700000,-1,76.14262159933908,0,0.0036098338354086,MID
OP,1784828700000,-1,56.190701678862986,0,0.0026374081507983,MID
POPCAT,1784828700000,-1,77.49535603715263,0,0.0035655568215303,MID
RSR,1784828700000,1,119.5114854517624,0,0.0041557144110881,LOW
W,1784828700000,-1,87.09009009008837,0,0.0032902903960332,MID
SAND,1784828700000,-1,38.40832110071527,0,0.0021662152598375,LOW
CRV,1784828700000,-1,56.50095969289784,0,0.002671185143771,HIGH
WIF,1784828700000,-1,-185.6765188834158,0,0.0033256754776251,MID
AZTEC,1784828700000,-1,66.78623374715316,0,0.0026894150824062,LOW
EIGEN,1784828700000,-1,32.429583702391284,0,0.0043273773082318,MID
DYM,1784828700000,-1,149.99026425591077,0,0.0029834014613056,MID
DOT,1784828700000,-1,19.543166447841603,0,0.0024279527132676,HIGH
JUP,1784828700000,-1,83.6680933019479,0,0.0035705863520789,HIGH
BABY,1784828700000,-1,212.0980715345303,0,0.0044576904736535,LOW
ETH,1784828700000,-1,29.490013315578743,0,0.002206202154785,HIGH
FOGO,1784828700000,-1,35.275357424292814,0,0.0030003468550047,MID
AVAX,1784828700000,-1,-145.22883179344402,0,0.0031875586229526,HIGH
NOT,1784828700000,-1,82.22727272727326,0,0.0032991284598015,LOW
RENDER,1784828700000,-1,47.82333807684531,0,0.0020859670331578,MID
TURBO,1784828700000,-1,73.14213197969592,0,0.0029804743837064,LOW
IO,1784828700000,-1,11.85282203618674,0,0.003252076794358,MID
PURR,1784828700000,-1,-604.4970460869939,0,0.0056590857761647,MID
ATOM,1784828700000,-1,14.595720720720347,0,0.0023032305800827,MID
GRASS,1784828700000,-1,67.45391255917662,0,0.0045738530035848,HIGH
ZK,1784828700000,-1,87.5562742561457,0,0.0031806527195809,LOW
VIRTUAL,1784828700000,-1,74.5091308730928,0,0.0032972932633369,HIGH
XRP,1784828700000,-1,12.420899854862434,0,0.0018377528717523,HIGH
HYPER,1784828700000,-1,93.96764148180192,0,0.0025896315520611,MID
AR,1784828700000,-1,-1.3729254799871626,0,0.0023058907656954,LOW
ZEC,1784828700000,-1,104.9036984240118,0,0.0032450018146389,HIGH
TNSR,1784828700000,-1,35.65979381443253,0,0.0035441249642247,LOW
SOL,1784828700000,-1,51.7582831823294,0,0.002284456465565,HIGH
VVV,1784829600000,-1,169.00872629635853,0,0.0052387471433344,HIGH
WIF,1784829600000,-1,127.31122201427826,0,0.0035561452096117,MID
BIO,1784829600000,-1,58.193857522225855,0,0.003023251427257,MID
BCH,1784829600000,-1,23.735414876348816,0,0.0021077635772257,MID
PURR,1784829600000,-1,115.45942311469608,0,0.0055123523988957,MID
REZ,1784829600000,-1,66.90131578947226,0,0.0032679882318178,LOW
AVAX,1784829600000,-1,121.0001284975431,0,0.0035211502991731,HIGH
EIGEN,1784830500000,-1,77.28545941123978,0,0.0044532999821019,MID
kFLOKI,1784830500000,-1,21.12602299068024,0,0.0023978511534186,LOW
WIF,1784830500000,-1,6.731683581259645,0,0.0035598267098625,MID
HYPE,1784831400000,-1,48.50732127476304,0,0.0036890909915241,HIGH
