sym,t,bar_close_ms,dirn,tier,rv,vratio,ats_ratio,entry,prior_h,prior_l,aligned,why,bars,fade_bps,fwd2,fwd4,fwd8,fwd16,fwd32,rv_pass,tier_pass,signalled,vpin30,vpin60,adverse_ofi,ats_tape,size_conc,big_share,prints_ratio
GRASS,1785106800000,1785107700000,1,HIGH,0.0040840272442229,16.836525486878937,3.177975338511955,0.35048,0.34972,0.33558,1,reclaim,32,51.211367267747455,167.76991554439613,180.60944989728372,-12.268888381649209,28.817621547592186,-54.211367267747455,1,1,1,0.2725670511268202,0.3410256845196543,-0.12870878887875478,3.3456875365012624,2.725939505556525,0.0,4.730769230769231
KAS,1785108600000,1785109500000,1,LOW,0.0021557405064589,6.843947052558619,2.782705762752407,0.029302,0.029201,0.028003,1,reclaim,6,39.31793051668916,-14.333492594362284,-32.079721520715424,-4.777830864787428,16.722408026754817,-86.34222919937316,0,0,0,0.42967698884009325,0.4258684751456206,-0.12962165487542293,2.8726075436817484,3.2157697466704254,0.0,2.1481481481481484
NEAR,1785108600000,1785109500000,1,HIGH,0.0019516177658689,6.468420727878539,1.908408801175948,1.8333,1.8332,1.785,1,reclaim,7,-0.2726776850491195,7.636502481863677,37.09158348333683,-2.7273223149508805,45.81901489117964,30.546009927453497,0,1,0,0.4626765485044073,0.5574142354422397,0.31061292488885067,1.9409024123110687,5.2727827229630035,0.13944157448555095,3.3666666666666667
ZEC,1785108600000,1785109500000,1,HIGH,0.0029606361525208,28.101820519761777,3.462111905034942,510.0,508.33,484.7,1,reclaim,3,36.01960784313743,-5.882352941176693,-39.21568627450981,-159.21568627450992,-119.2156862745095,-177.84313725490182,0,1,0,0.43502616400242733,0.4245180592319993,-0.08973862984764182,3.6038218205403556,7.631468623898027,0.45348048998627294,7.68359375
ENA,1785108600000,1785109500000,1,HIGH,0.0044631743787048,8.88302542695424,2.4234146236305247,0.09082,0.090717,0.084342,1,reclaim,1,38.73089627835327,-167.47412464214872,-194.56066945606747,-130.6980841224393,-80.70909491301448,-51.31028407839619,1,1,1,0.4693655106831659,0.43969004594964195,-0.147767874819871,2.6376353010735234,6.337657798123407,0.18553059604445482,3.6555555555555554
BSV,1785108600000,1785109500000,1,LOW,0.0028623190096093,5.840054495912806,3.665820987190418,13.792,13.756,13.17,1,reclaim,4,55.00464037122975,24.651972157773127,-58.00464037122975,-80.48143851508168,-43.50348027842264,-50.02900232018493,0,0,0,0.8204330784215272,0.7498774398153571,-0.20896403021271245,3.7825403563095232,3.073661313448391,0.0,1.4166666666666667
RUNE,1785109500000,1785110400000,1,LOW,0.0015816160951898,6.238840984022319,4.666416928323345,0.43551,0.43542,0.42542,1,reclaim,1,4.118091433033282,-7.3477072857107055,-24.339280383917828,-0.6888475580360958,4.362701200890174,1.3776951160709168,0,0,0,0.8807297771551037,0.8437538895573166,0.7608996509029701,4.71199929648683,2.9390842121496488,0.0,1.2727272727272727
AAVE,1785109500000,1785110400000,1,HIGH,0.0039506731744368,6.835269882418294,1.8004787768646988,101.49,101.0,91.831,1,reclaim,2,63.0163562912604,-66.0163562912604,-67.00167504187532,-43.35402502709604,-157.65100009853134,39.41275002463353,1,1,1,0.6395679119171543,0.5236536098542771,0.487289071863913,1.9232929251292026,4.858956573442784,0.12341533074271303,3.8333333333333335
2Z,1785109500000,1785110400000,-1,MID,0.0016610376046318,5.480373384394447,3.137995038301334,0.061138,0.063231,0.061173,0,reclaim,2,12.047924367823908,-15.047924367823908,-14.557231181916125,-60.35526186659709,-183.846380319932,-29.93228434034522,0,1,0,0.9227212908831252,0.8802262795154026,-0.3088845549956994,3.0498792962681684,2.685209443591039,0.0,1.6363636363636365
POL,1785109500000,1785110400000,1,HIGH,0.0012254053683785,5.6279502906136605,4.706542551972391,0.077593,0.07757,0.076343,0,reclaim,3,12.594190197568867,2.577552098772585,-0.1288776049387187,30.028481950692843,-3.8663281481579848,-1.804286469140273,0,1,0,0.9393495753691258,0.8429472983525134,0.498809081870821,4.694315528233269,2.9437013807045957,0.0,1.206896551724138
POL,1785110400000,1785111300000,1,HIGH,0.0012238798741596,24.048968661331973,4.741784452756376,0.077661,0.077593,0.076343,0,reclaim,2,21.336539575848207,-24.336539575848207,8.62723889726008,23.04889197924473,-6.567002742688802,-6.051943704045981,0,1,0,0.22469116909536851,0.27019244893467664,0.10903508178939945,4.799635871203954,1.7182705807652876,0.0,4.983050847457627
XMR,1785110400000,1785111300000,-1,HIGH,0.0023634222323228,9.95093494452836,1.8133822829215311,352.61,370.07,353.7,0,backstop,32,-65.10827826777452,31.195938855960488,10.209579989223608,22.12075664331782,8.791582768497838,62.10827826777452,0,1,0,0.4326270391523266,0.6206743088731792,0.5597197671959029,1.772756775091401,7.477861142689426,0.05112726755579084,5.918367346938775
PAXG,1785110400000,1785111300000,1,HIGH,0.0006524683661549,31.79718583212033,4.463033450174146,4107.6,4090.4,4051.9,1,reclaim,1,49.34200019476203,-37.00457688187816,-18.50228844093963,-26.77962800662187,-61.106242087838055,-58.428279287176096,0,1,0,0.37872716397863576,0.40226813046979865,-0.27740570490109345,4.496625002086263,4.333259369663106,0.0,7.848484848484849
FOGO,1785110400000,1785111300000,1,MID,0.002046560538269,7.335929197053542,6.745012779399799,0.008842,0.008799,0.008576,1,reclaim,1,52.41732639674135,-1.1309658448306554,-32.79800950011255,145.89459398326244,106.31078941416008,9.04772675865309,0,1,0,0.48859797999966725,0.46456749198066416,-0.3791720650124646,6.866036663412013,3.6652625425683296,0.0,1.0416666666666667
PEOPLE,1785111300000,1785112200000,1,HIGH,0.009853566368465,5.490403007237723,1.1593966628472714,0.006382,0.006326,0.005599,1,backstop,32,54.97555625195818,153.55687872140393,387.0260106549682,84.61297398934539,238.16985271074927,-57.97555625195818,1,1,1,0.2362502102101077,0.28456820935444366,0.14262021371161596,1.2792841572754132,2.5244375676326087,0.0,5.4186046511627906
NIL,1785112200000,1785113100000,1,HIGH,0.0068753421026125,8.056140131111945,3.1751779234402138,0.038986,0.038958,0.034652,0,backstop,32,-899.2191555943151,147.48884214846333,392.1920689478281,680.7571948904745,193.6592622992866,896.2191555943151,1,1,0,0.40481774892240213,0.4737670904275093,0.005966589689360326,3.433574063861503,4.299620077202939,0.0,2.452830188679245
NIL,1785113100000,1785114000000,1,HIGH,0.0068880091549872,9.442356674600193,2.814441174664126,0.03923,0.039181,0.034652,0,reclaim,12,46.45195003823597,74.4328320163142,449.40096864644426,862.3502421616103,225.84756563854137,773.8975274024973,1,1,0,0.583733953060481,0.5885881853109945,0.13539974284788175,2.6792641448250363,4.754574241987812,0.0,4.188679245283019
JTO,1785113100000,1785114000000,1,HIGH,0.0031353787563656,6.5915256019346025,3.753761017227512,0.59373,0.59366,0.57313,1,backstop,32,-558.3029154666272,67.37069038114974,222.66013170969987,89.77144493288291,200.25937715796857,555.3029154666272,0,1,0,0.8270758627705297,0.6506796566487437,0.007104774255366145,3.948602889377092,2.638599150609138,0.0,2.641025641025641
JTO,1785114000000,1785114900000,1,HIGH,0.0031435125617729,8.968283582089553,2.9120039651320138,0.59555,0.59373,0.57313,1,backstop,32,-516.4749391318938,142.8931240030227,263.62186214423537,60.61623709176395,190.74804802283475,513.4749391318938,0,1,0,0.4739195954739279,0.5627133893112356,-0.0056122054611821735,2.956272076976502,2.834648557319252,0.0,3.2658227848101267
LIT,1785114900000,1785115800000,1,HIGH,0.0037607052734853,6.1019969518152335,2.0801426336829976,2.1653,2.1622,2.0518,1,backstop,32,-406.1773888144848,65.11799750611925,173.64799334965272,271.55590449360454,386.5515171107945,403.1773888144848,1,1,1,0.5307826700298023,0.4910019259827338,-0.11023856271257114,2.167571650105055,6.103737994895833,0.05933305045734744,2.687679083094556
MORPHO,1785114900000,1785115800000,1,HIGH,0.0035389190561546,11.789574644325928,2.6852261194096547,1.9931,1.9787,1.8982,0,reclaim,14,80.78907229943384,91.81676784907924,76.76483869349188,51.6782901008478,-87.80292007425655,-227.28413024936089,1,1,0,0.7944340711447125,0.7704421876095421,0.5985304887432381,2.720941265804237,9.052298151340926,0.1312438192019199,4.520325203252033
kLUNC,1785114900000,1785115800000,-1,LOW,0.0022004132704268,5.921482412060302,4.244909815631604,0.053231,0.054978,0.053352,0,reclaim,2,54.48529991922014,-57.48529991922014,-34.566324134432314,-21.791813041272576,-125.49078544457214,-4.132930059551987,0,0,0,0.6250450578957818,0.5415907810611406,0.23147707571059006,4.179283869686864,2.932378693562133,0.0,1.3333333333333333
JTO,1785115800000,1785116700000,1,HIGH,0.0033229915820077,74.69304507444421,3.996294636628752,0.60406,0.59892,0.57313,1,reclaim,7,119.338840512532,119.02791113465412,-84.42869913584732,-88.0707214515113,81.61440916465234,447.6376518888844,0,1,0,0.5428314291052226,0.5327986588295434,0.39644912428125306,4.124624391821284,2.971257472307463,0.0,19.195121951219512
NIL,1785115800000,1785116700000,1,HIGH,0.0073012984883513,5.949986439853737,2.082430338868402,0.040515,0.039873,0.034652,0,reclaim,8,259.3719610020983,-78.48944835246348,277.674935209182,-262.3719610020983,302.11032950758874,857.953844255214,1,1,0,0.453397201045428,0.5864953553201264,0.11565677003445352,2.2368837464318476,2.4278493396187137,0.0,2.642857142857143
LIT,1785115800000,1785116700000,1,HIGH,0.0037574864437934,11.092725569778333,3.815236928470074,2.1714,2.1681,2.0518,1,backstop,32,-424.3871235147827,166.71271990420726,114.67256148107072,257.43759786312904,406.18955512572353,421.3871235147827,1,1,1,0.5591752435932769,0.5952720675827714,-0.27315938024559144,3.9754232036342656,26.623394705863376,0.5753941193483383,2.621468926553672
LIT,1785116700000,1785117600000,1,HIGH,0.0037456797343723,17.02505463627849,2.5368820074358607,2.1794,2.1716,2.0518,1,backstop,32,-387.0506561438944,107.8278425254671,181.24254381940128,274.38744608607914,349.63751491236144,384.0506561438944,1,1,1,0.40610204005274,0.4393485370957749,-0.007369950774631522,2.6810160080362353,6.788291108431743,0.07342142719809204,5.9665738161559885
PEOPLE,1785116700000,1785117600000,1,HIGH,0.011460319115019,23.4350756021315,2.8759941738696733,0.006655,0.006648,0.005612,1,reclaim,1,308.04432757325407,-329.0758827948917,-302.02854996243525,-189.331329827198,-49.5867768595042,-72.1262208865519,1,1,1,0.7649351017227407,0.7452505880527941,0.31282839781757893,3.1034709483874194,4.434617643044418,0.0,8.554455445544555
BOME,1785116700000,1785117600000,1,HIGH,0.011816260200246,87.2475649527549,4.231350489199376,0.000558,0.000553,0.000469,1,reclaim,1,158.29032258064518,-161.29032258064518,-645.1612903225807,-698.9247311827952,-197.1326164874561,-537.63440860215,1,1,1,0.4129973656945328,0.4157591790699561,0.38753252648861797,4.521524831792445,8.092696889607138,0.11213500785392895,15.87012987012987
ONDO,1785116700000,1785117600000,1,HIGH,0.0050333846111765,6.626820407127517,1.7215062393869438,0.41126,0.40919,0.38026,1,reclaim,2,50.73729514175922,-53.73729514175922,-54.709915868307874,-134.70797062685378,-54.95307104994504,-5.349413996012205,1,1,1,0.48708267490264473,0.49871286185241004,-0.027545974801587034,1.7956386115205054,5.4776780487571965,0.09353367253268263,3.6153846153846154
JTO,1785116700000,1785117600000,1,HIGH,0.0033519806297661,16.933714052620843,2.3034049199748097,0.60695,0.60481,0.57313,1,reclaim,2,122.21624516022638,-125.21624516022638,-129.99423346239317,-123.8981794216982,104.95098443034826,335.7772468901897,0,1,0,0.40383711799416966,0.5075753802025595,0.44186967633652435,2.3870438579595112,2.916697120610855,0.0,7.414634146341464
NIL,1785116700000,1785117600000,1,HIGH,0.0073742140441155,7.416004550383049,2.437118224847066,0.040993,0.040731,0.034652,0,reclaim,1,191.17949405996268,139.04813016856562,395.1894225843428,-477.3985802454078,24.88229697753224,753.5432878784186,1,1,0,0.27121938306585097,0.39951514785434916,-0.04388062926234867,2.718826383069413,2.0778522640967996,0.0,2.857142857142857
JTO,1785117600000,1785118500000,1,HIGH,0.0034111523421567,10.556,2.0330114891329685,0.61125,0.60802,0.57313,1,reclaim,1,191.68302658486564,-201.0633946830252,-197.7914110429437,-182.2494887525551,24.86707566462293,277.9550102249499,0,1,0,0.5178025201233831,0.5375961390517259,0.482365141281432,2.0991772195918648,3.0416615508214955,0.0,5.180722891566265
NIL,1785118500000,1785119400000,1,HIGH,0.0083308133730274,10.381149394482504,2.43987472224486,0.041563,0.041377,0.034652,0,reclaim,3,153.38909607102582,252.6285398070388,-260.56829391526134,-383.9953805067007,-38.97697471308674,1050.4535283786047,1,1,0,0.5681390509116535,0.4459233049732577,0.039757892731874585,2.7977025027420357,3.034858559057053,0.0,3.789473684210526
SKY,1785119400000,1785120300000,-1,MID,0.0033626530888767,19.47908294354042,5.157186385963594,0.05679,0.059174,0.057404,0,reclaim,11,116.73939073780596,14.086987145623656,-72.37189646064476,-104.9480542349004,-270.11797851734474,-158.47860538827223,0,1,0,0.18543694550172318,0.22250692953055623,0.09827010647205,5.118296375918512,2.223230643471914,0.0,3.372549019607843
TAO,1785119400000,1785120300000,1,HIGH,0.0026324848373023,5.7598390331570855,2.244848126800611,200.24,200.01,191.78,1,reclaim,4,33.95565321614108,10.487415101876724,-36.95565321614108,-48.44186975629239,-46.444266879744646,-60.92688773471828,0,1,0,0.3103530348747036,0.5381165771715893,0.2943533304558571,2.3180116031209006,7.786059216322157,0.175555989887309,2.995121951219512
MEGA,1785120300000,1785121200000,1,MID,0.0031621462172625,7.9301770045562066,4.619724938792319,0.043995,0.043598,0.042215,1,reclaim,19,116.78633935674502,150.69894306171244,100.46596204114056,100.01136492783336,-48.86918968064551,-326.17342879872683,0,1,0,0.7512235464431718,0.8419910374381213,0.8015043383606283,4.733739302172482,7.417900795698892,0.0,1.5806451612903225
0G,1785120300000,1785121200000,1,MID,0.002461515560134,12.17816733067729,7.523598480488087,0.17837,0.17823,0.17197,1,reclaim,7,37.36553232045738,50.45691540057251,33.077311207041944,-86.33738857431258,-193.4181757021925,-233.2230756293097,0,1,0,0.348145983514546,0.4259732688446009,0.29383326495800316,7.703669544806216,2.6632085736012034,0.0,1.52
LIT,1785122100000,1785123000000,1,HIGH,0.0039598234810164,6.479314277814261,2.193684620522436,2.2241,2.2214,2.0518,1,backstop,32,-192.29004990782803,67.89263072703517,43.16352681983648,111.9553976889535,154.66930443775104,189.29004990782803,1,1,1,0.48242796275385613,0.4832432283643291,-0.04941011321450897,2.3549323833270575,5.32936794117987,0.05334215999642401,2.6142131979695433
ZRO,1785122100000,1785123000000,1,HIGH,0.0035404572823552,9.267414900686704,1.4521740337085565,0.8868,0.8759,0.84005,1,backstop,32,-556.9016689219659,38.11456923770792,11.614794767703827,10.37437979251151,218.2002706359944,553.9016689219659,1,1,1,0.49907897262657247,0.5447571084108981,0.5166399055188716,1.520688986631188,18.652104466404808,0.23836998271817625,6.276595744680851
APE,1785123000000,1785123900000,1,LOW,0.0030338693066522,7.073784291486496,3.6769816725016873,0.14726,0.14702,0.14209,1,backstop,32,-650.1546923808237,27.84191226402239,76.73502648376966,194.89338584816048,402.0100502512568,647.1546923808237,0,0,0,0.8058762083314903,0.8020449178914925,0.03370033423296213,3.360354960133738,2.5027374444946444,0.0,2.5357142857142856
AERO,1785123900000,1785124800000,1,HIGH,0.0038202792287187,12.78702275951397,1.6357875027451936,0.44017,0.43303,0.41,1,reclaim,15,216.0062930231497,-38.84862666696934,20.90101551673164,26.807824249722024,-235.5907944657744,-22.264125224344703,1,1,1,0.5409829685075728,0.566938480477114,0.2990146591354697,1.6220011516254444,7.517332447203377,0.0,8.68421052631579
NEAR,1785123900000,1785124800000,1,HIGH,0.0022549801488015,9.972484347709676,1.9695574724989453,1.8573,1.8546,1.7865,1,reclaim,1,65.91724546384495,-78.0703171270121,-73.22457330533601,-10.229903623539617,-94.76121251278772,-166.37053787756383,0,1,0,0.44899301706636974,0.4884947177668098,0.18105022624166484,1.90235096294235,8.750367325004538,0.23278807956829314,5.675977653631285
LIT,1785123900000,1785124800000,1,HIGH,0.0039341541508381,11.428944269391131,3.3384255413499737,2.2392,2.2344,2.0518,1,reclaim,2,21.562343694176764,-24.562343694176764,-26.348695962843948,73.2404430153625,-16.97034655234024,112.9867809932123,1,1,1,0.5968565583134295,0.5386904219183859,0.48991563566602636,3.513780569265331,8.561224531135414,0.2253779986022586,3.3115577889447234
SEI,1785124800000,1785125700000,1,MID,0.0020120313490069,5.925215555164526,3.121565284380453,0.045181,0.045161,0.044361,1,reclaim,1,8.730594719018502,10.84526681569696,66.84225670082638,81.67149908147259,-22.57586153471546,46.25838294858477,0,1,0,0.934358222629409,0.9453096274076392,-0.4452245191687379,3.1437812213100145,2.165143881191162,0.0,1.6551724137931034
PURR,1785124800000,1785125700000,1,MID,0.0046821334312409,11.591926958193175,1.2853691411451034,0.068663,0.068249,0.062129,1,backstop,32,9.08802411779266,101.51027482050058,101.51027482050058,71.50867279320616,38.30301618047556,-12.08802411779266,1,1,1,0.7774157794751588,0.7688735114324888,0.7399204714462622,0.9844834933446971,9.544440969694337,0.0,7.130434782608695
APE,1785127500000,1785128400000,1,LOW,0.0032280300364981,6.783209901047417,3.2337012874733944,0.15022,0.14898,0.14209,1,backstop,32,-738.587804553322,55.2522966316068,83.87698042870531,252.29663160697748,147.7832512315271,735.587804553322,0,0,0,0.7340050880022285,0.7500017335805651,0.01736354293940373,3.3519974198955387,2.776394600167322,0.0,2.0
MANTA,1785127500000,1785128400000,-1,LOW,0.0019383295616183,5.789753325601136,4.525055280737415,0.06131,0.06298,0.06137,0,backstop,32,-285.1725656499759,3.262110585549849,14.679497634970923,107.6496493231122,181.04713749796227,282.1725656499759,0,0,0,0.892882482920797,0.873367194419359,0.7830454445007056,4.475113832367836,4.458000932192528,0.0,1.25
